sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,jailtime
Male,20,Caucasian,0,0,0,1,F,0,6
Male,54,Caucasian,0,0,0,1,F,1,100
Female,42,Caucasian,0,0,0,3,F,0,3
Male,47,Other,0,0,0,0,M,0,100
Male,27,African-American,0,0,0,5,M,1,37
Male,24,Hispanic,0,0,0,0,F,0,1
Male,28,African-American,0,0,0,0,F,0,215
Male,45,Caucasian,0,0,0,4,M,1,4
Male,32,African-American,0,0,0,4,F,1,1
Male,22,African-American,0,0,0,0,M,1,1
Male,34,Caucasian,0,0,0,1,F,0,493
Male,23,Other,0,0,0,6,F,1,84
Female,44,African-American,0,0,0,6,F,0,2
Male,59,Other,0,0,0,20,F,1,199
Male,23,African-American,0,0,0,0,F,0,1
Male,46,Caucasian,0,0,0,0,F,0,1
Male,33,Caucasian,0,0,0,2,F,0,14
Male,30,Other,0,0,0,1,M,1,1
Female,40,Caucasian,0,0,0,3,F,1,1
Female,39,African-American,0,0,0,0,F,0,1
Male,54,Caucasian,0,0,0,7,F,0,0
Female,40,Caucasian,0,0,0,1,F,0,12
Male,22,African-American,0,0,0,0,M,0,66
Male,44,Caucasian,0,0,0,4,F,0,24
Male,21,Caucasian,0,0,0,0,M,0,1
Male,43,Caucasian,0,0,0,6,M,1,1
Female,36,African-American,0,0,0,0,M,0,1
Male,27,Caucasian,2,0,0,3,F,0,1
Male,22,African-American,0,0,0,3,F,1,1
Male,22,African-American,0,0,0,0,M,0,4
Male,31,Other,0,0,0,1,F,0,1
Male,31,African-American,0,0,0,0,F,0,0
Male,32,African-American,0,0,0,6,F,1,130
Female,50,Caucasian,0,0,0,3,F,1,57
Male,27,Hispanic,0,0,0,4,F,1,3
Male,21,African-American,0,0,0,1,M,0,1
Male,22,Hispanic,0,0,0,0,M,0,1
Male,23,Caucasian,0,0,0,0,M,0,1
Male,33,African-American,0,0,0,3,M,1,115
Male,64,African-American,0,0,0,0,M,0,1
Male,31,Hispanic,0,0,0,0,M,0,0
Female,42,Other,0,0,0,0,F,0,281
Male,20,African-American,0,0,1,0,F,0,1
Male,26,Caucasian,0,0,0,1,M,0,1
Female,20,Other,0,0,0,0,M,0,1
Male,30,African-American,0,1,1,18,F,1,62
Male,23,Hispanic,0,0,0,0,M,1,1
Female,38,Caucasian,0,0,0,1,M,0,0
Male,50,African-American,0,0,0,2,F,0,182
Male,23,African-American,0,0,1,10,F,1,4
Male,60,African-American,0,0,0,13,F,1,2
Male,46,African-American,0,0,0,2,F,1,65
Male,31,African-American,0,0,1,16,F,0,49
Male,56,Caucasian,0,0,0,0,M,1,0
Female,45,African-American,0,0,0,0,F,0,1
Male,26,African-American,0,0,0,4,F,1,0
Female,47,African-American,0,0,0,4,M,0,1
Female,29,African-American,0,1,0,7,F,1,2
Male,32,African-American,2,1,0,9,F,0,56
Male,27,Caucasian,0,0,0,2,F,1,0
Male,23,Other,0,0,0,0,F,0,1
Male,29,African-American,0,0,0,10,F,1,29
Male,33,Hispanic,0,0,1,11,F,1,1
Male,76,Caucasian,0,0,0,1,F,0,2
Male,22,African-American,0,0,0,1,F,1,21
Female,33,Hispanic,0,0,0,2,F,0,30
Male,43,African-American,0,0,0,2,F,0,2
Male,63,African-American,0,0,0,4,F,0,2
Female,28,African-American,0,0,0,1,F,0,1
Male,36,Caucasian,0,0,0,0,F,0,36
Male,22,African-American,0,0,0,2,F,0,11
Male,43,Caucasian,0,0,0,9,F,0,4
Male,32,Hispanic,0,0,0,1,F,0,0
Male,24,African-American,0,0,0,0,F,0,2
Female,44,African-American,0,0,0,0,M,0,1
Male,33,African-American,2,0,0,9,M,1,3
Male,53,Other,0,0,0,0,M,0,0
Male,46,African-American,0,0,0,2,M,0,1
Male,31,Caucasian,0,0,0,9,M,1,1
Male,19,African-American,0,0,0,0,F,0,279
Male,49,Caucasian,0,0,0,3,F,1,35
Male,24,African-American,0,0,3,0,F,1,0
Male,57,African-American,0,0,0,28,F,1,2
Male,36,African-American,1,2,0,14,F,1,2
Male,49,African-American,0,0,0,3,F,0,243
Male,38,African-American,0,0,0,7,F,0,34
Male,43,African-American,0,1,0,23,F,0,102
Male,43,African-American,0,0,0,17,F,0,0
Male,69,Hispanic,0,0,0,0,M,0,6
Male,42,African-American,0,0,0,0,M,0,7
Male,32,Caucasian,0,0,0,4,F,1,0
Male,26,Caucasian,0,0,0,1,F,0,6
Male,74,Caucasian,0,0,0,0,M,0,1
Male,20,African-American,1,0,0,1,F,0,237
Male,26,Hispanic,0,0,0,0,M,0,0
Male,24,African-American,0,0,1,3,F,1,1
Female,24,Hispanic,0,0,0,1,M,0,1
Female,55,Caucasian,0,0,0,0,M,0,0
Female,37,Caucasian,0,0,0,2,F,0,2
Female,28,Other,0,0,0,1,F,0,65
Male,22,Other,0,0,1,0,F,0,1
Male,33,African-American,0,0,0,2,M,0,1
Male,22,African-American,0,0,0,1,M,1,1
Male,50,Caucasian,0,0,0,4,M,0,26
Female,36,Other,0,0,0,0,F,0,61
Female,28,Caucasian,0,0,0,7,F,1,7
Male,41,African-American,0,0,0,1,F,0,48
Male,25,Hispanic,0,0,1,0,M,0,0
Female,58,Caucasian,0,0,0,0,M,0,1
Female,35,African-American,0,0,1,5,F,1,7
Male,33,African-American,0,0,0,0,F,1,0
Female,36,African-American,0,0,0,1,M,0,1
Male,51,Caucasian,0,0,0,13,F,0,544
Male,28,African-American,0,0,0,2,F,1,1
Female,27,African-American,0,0,0,6,M,0,0
Male,63,African-American,0,0,0,1,F,0,2
Male,24,African-American,0,0,0,11,F,1,32
Female,69,Caucasian,0,0,0,5,F,0,1
Male,33,Hispanic,0,0,0,0,F,0,2
Male,33,African-American,0,0,0,0,F,0,242
Male,41,African-American,1,0,0,18,F,1,299
Male,39,African-American,0,2,0,18,M,0,0
Male,30,African-American,0,0,0,4,F,0,39
Female,31,African-American,0,0,0,7,M,0,1
Male,44,Other,0,0,0,0,F,0,2
Male,44,Caucasian,0,0,0,1,M,0,1
Female,29,African-American,0,0,0,0,F,0,1
Female,52,Caucasian,0,0,0,0,M,0,1
Female,44,Caucasian,0,0,0,4,F,0,10
Male,23,African-American,0,0,0,1,F,1,2
Female,22,Hispanic,0,0,0,0,M,0,1
Male,26,Caucasian,0,0,0,0,F,0,1
Male,24,African-American,0,0,0,0,M,1,20
Male,45,African-American,0,0,0,4,M,0,3
Male,52,Caucasian,0,0,0,3,M,0,2
Male,22,Hispanic,0,0,0,0,F,1,1
Male,24,African-American,0,0,0,4,F,1,3
Female,26,Hispanic,0,0,0,1,M,0,5
Male,47,African-American,0,0,0,0,M,0,1
Male,20,African-American,1,0,0,2,F,1,1
Male,26,African-American,0,0,0,0,F,0,0
Male,36,African-American,0,0,0,9,F,1,1
Male,62,Caucasian,0,0,0,2,M,0,14
Male,33,Caucasian,0,0,0,2,M,1,2
Male,52,Caucasian,0,0,0,1,M,0,1
Male,51,Caucasian,0,0,0,0,F,0,0
Male,22,African-American,0,0,0,0,F,0,7
Male,27,African-American,0,0,0,0,F,0,1
Male,20,Caucasian,0,0,3,1,F,1,1
Male,47,African-American,0,0,0,7,F,1,57
Male,65,Hispanic,0,0,0,0,M,0,1
Male,41,Hispanic,0,0,0,5,M,0,6
Male,21,African-American,0,0,0,1,M,0,1
Male,38,Caucasian,0,0,0,1,M,1,1
Male,67,Caucasian,0,0,0,1,F,0,1
Male,44,Caucasian,0,0,0,0,M,0,1
Male,47,African-American,0,0,0,1,F,1,1
Male,29,African-American,0,0,0,2,F,0,85
Male,66,Caucasian,0,0,0,0,M,0,1
Male,39,Caucasian,0,0,0,0,F,0,1
Female,26,Caucasian,0,0,0,0,F,0,1
Female,49,Caucasian,0,0,0,2,M,0,82
Female,45,African-American,0,0,0,9,M,1,75
Male,22,Asian,0,0,0,1,M,0,0
Male,31,African-American,0,0,0,4,M,0,1
Male,33,African-American,0,0,0,4,F,0,5
Male,25,African-American,0,0,0,1,F,0,10
Female,46,Caucasian,0,0,0,7,F,1,4
Male,29,African-American,0,0,0,15,F,1,2
Male,28,African-American,0,0,0,2,M,1,2
Male,49,African-American,0,0,0,0,F,0,3
Male,31,Caucasian,2,0,3,4,F,0,136
Female,22,African-American,0,0,0,0,F,1,1
Male,22,Caucasian,0,0,0,1,M,0,35
Male,20,African-American,1,0,1,1,F,1,5
Male,34,African-American,0,0,0,0,F,0,1
Male,34,Caucasian,0,0,0,5,F,0,1
Male,34,Caucasian,0,0,0,13,F,0,33
Male,22,African-American,0,1,0,8,F,1,39
Male,25,Caucasian,0,0,0,3,M,1,172
Male,27,Caucasian,0,2,1,13,F,1,57
Male,35,African-American,0,0,0,0,F,0,3
Male,34,African-American,0,0,0,1,F,0,1
Male,34,Caucasian,0,0,0,1,F,0,1
Male,50,African-American,0,0,0,17,F,0,130
Male,27,African-American,0,0,0,4,F,0,1
Male,54,African-American,0,0,0,10,F,1,0
Male,28,African-American,0,0,0,0,M,0,1
Male,22,Caucasian,0,0,0,3,F,0,2
Male,51,Other,0,0,0,0,F,1,1
Female,36,Caucasian,0,0,0,5,F,1,1
Male,20,Asian,0,1,0,2,F,1,52
Male,29,Caucasian,0,0,0,2,F,0,3
Male,30,African-American,1,0,2,8,F,1,55
Male,20,Caucasian,0,0,0,1,F,0,1
Male,44,Hispanic,0,0,0,0,M,1,1
Female,23,African-American,0,0,0,1,F,1,28
Male,53,African-American,0,0,0,13,F,0,0
Male,40,Caucasian,0,0,0,0,F,0,1
Male,65,Hispanic,0,0,0,2,M,1,1
Female,22,African-American,0,0,0,1,F,0,96
Female,27,Caucasian,0,0,0,0,M,1,0
Male,23,Hispanic,0,0,0,1,M,0,0
Male,26,African-American,0,0,0,5,F,0,2
Female,41,Caucasian,0,0,0,2,F,0,0
Male,23,Hispanic,0,0,0,2,F,0,2
Male,25,African-American,0,0,0,3,F,1,1
Male,47,African-American,0,0,0,14,M,0,31
Female,27,African-American,0,0,1,3,F,1,2
Male,38,African-American,2,3,0,16,M,1,33
Male,59,Caucasian,0,0,0,1,M,0,1
Male,27,African-American,0,0,0,0,M,1,5
Male,20,African-American,1,0,0,1,F,0,2
Male,24,Hispanic,0,0,0,0,M,0,0
Male,30,Caucasian,0,0,0,4,F,1,5
Female,50,Caucasian,0,0,0,0,M,0,1
Male,31,African-American,0,0,0,1,M,0,4
Male,33,African-American,0,0,0,4,M,1,17
Male,23,African-American,0,0,0,3,M,0,97
Female,29,African-American,0,0,0,2,F,1,10
Male,52,African-American,0,0,0,2,F,0,1
Male,30,African-American,2,0,0,26,F,0,17
Male,38,Other,0,0,0,0,M,0,1
Male,56,African-American,0,0,0,31,F,1,0
Male,61,Hispanic,0,0,0,0,F,0,1
Female,49,African-American,0,0,0,12,M,0,21
Male,26,African-American,0,0,0,0,F,0,3
Female,28,African-American,0,0,0,5,F,0,1
Male,43,African-American,0,0,0,5,M,0,14
Female,48,Caucasian,0,0,0,0,F,0,2
Male,29,African-American,0,0,0,2,F,1,1
Male,22,African-American,0,0,1,1,F,1,1
Male,74,Caucasian,0,0,0,2,F,0,10
Male,58,African-American,0,0,0,0,F,0,10
Male,32,African-American,0,0,0,2,F,0,1
Female,25,African-American,0,0,0,0,F,0,1
Male,47,African-American,0,0,0,4,F,1,64
Female,42,Caucasian,0,0,0,4,F,1,5
Female,43,Caucasian,0,0,0,0,M,0,1
Male,30,Caucasian,0,0,0,3,F,0,0
Female,28,African-American,0,0,0,6,M,1,2
Female,24,African-American,0,0,0,0,F,0,1
Male,26,Asian,0,0,0,2,F,1,200
Male,56,African-American,0,0,0,0,M,0,1
Male,47,Hispanic,0,0,0,3,M,1,6
Male,49,Caucasian,0,0,0,0,F,0,1
Female,36,Other,0,0,0,1,M,0,1
Male,36,Hispanic,1,0,0,20,F,1,222
Female,24,Caucasian,0,0,0,1,F,0,3
Male,30,African-American,0,0,0,3,F,1,2
Male,28,Caucasian,0,0,0,11,F,1,1
Female,50,Hispanic,0,0,0,1,F,1,1
Female,39,African-American,0,0,0,1,F,1,3
Male,49,African-American,0,0,0,19,F,0,239
Female,26,African-American,0,0,0,4,F,1,1
Male,56,African-American,0,0,0,4,F,0,17
Male,28,African-American,1,2,0,8,M,0,18
Male,49,Caucasian,0,0,0,10,F,0,8
Male,58,Caucasian,0,0,0,8,M,0,1
Male,33,African-American,0,0,0,3,F,0,0
Female,31,African-American,0,0,0,9,F,1,1
Male,35,African-American,0,0,0,18,F,1,112
Male,25,Caucasian,4,0,0,5,M,1,10
Male,25,Caucasian,0,0,0,7,M,1,3
Female,55,Caucasian,0,0,0,3,M,0,4
Female,34,Other,0,0,0,1,F,0,1
Male,20,African-American,0,0,1,1,F,1,109
Female,52,Caucasian,0,0,0,0,F,0,1
Male,29,Caucasian,0,0,0,0,F,0,1
Male,55,African-American,0,0,0,16,F,0,1
Female,30,Caucasian,0,0,0,3,F,0,1
Female,20,African-American,0,7,2,12,F,0,2
Male,29,Caucasian,0,0,2,14,F,1,0
Male,31,Hispanic,0,0,0,1,M,0,117
Male,39,Caucasian,0,0,0,5,M,0,1
Male,21,African-American,0,0,0,0,F,1,0
Male,46,African-American,0,0,0,13,F,1,21
Male,44,African-American,0,0,1,11,F,1,1
Male,30,Caucasian,0,0,0,2,F,0,63
Male,35,African-American,0,0,1,12,M,1,1
Male,34,Caucasian,0,0,0,4,F,0,1
Male,26,African-American,0,0,0,2,M,0,1
Male,51,Caucasian,0,0,0,4,M,0,1
Female,50,Caucasian,0,0,0,0,M,0,0
Male,36,African-American,0,0,0,0,M,0,3
Male,26,Caucasian,0,0,0,3,M,1,1
Male,42,Caucasian,0,0,0,7,F,0,35
Male,21,African-American,0,0,0,1,F,0,30
Male,59,African-American,0,0,0,5,M,0,151
Male,29,African-American,0,2,0,7,F,1,4
Male,28,Hispanic,0,0,0,1,F,0,1
Male,37,African-American,0,0,0,4,F,0,1
Male,41,Caucasian,0,0,0,0,M,0,0
Male,31,Hispanic,1,0,0,7,M,1,1
Male,23,African-American,0,0,0,0,F,1,2
Male,19,Caucasian,0,0,0,0,F,0,2
Male,67,Caucasian,0,0,0,0,M,0,1
Female,54,Caucasian,0,0,0,1,M,0,1
Male,30,Caucasian,0,0,0,2,M,0,6
Male,28,Caucasian,0,0,0,0,M,1,1
Male,22,African-American,0,0,0,0,M,1,2
Male,53,Hispanic,0,0,0,0,M,0,0
Female,35,Caucasian,0,0,0,5,F,0,21
Male,21,African-American,0,0,0,0,F,1,1
Male,27,African-American,0,0,2,1,M,0,16
Male,61,African-American,0,0,0,4,M,1,3
Male,51,Caucasian,0,0,0,7,F,0,0
Male,19,African-American,1,0,0,1,F,1,1
Male,60,Caucasian,0,0,0,0,M,1,3
Male,22,Hispanic,0,0,1,0,M,0,1
Male,34,Caucasian,0,0,0,1,F,0,1
Female,22,Caucasian,0,0,0,1,F,0,1
Female,49,Caucasian,0,0,0,3,F,0,1
Female,61,Caucasian,0,0,0,1,M,0,0
Male,51,African-American,0,0,0,7,M,1,3
Female,49,Caucasian,0,0,0,2,F,0,11
Male,56,African-American,0,0,0,1,F,0,133
Female,24,African-American,0,0,0,0,F,1,0
Male,43,African-American,0,0,0,1,M,0,1
Female,36,Caucasian,0,0,0,4,M,1,2
Male,42,Caucasian,0,0,0,5,F,0,31
Male,36,African-American,0,0,0,9,F,0,58
Male,57,Caucasian,0,0,0,14,F,1,20
Male,36,Caucasian,0,0,0,0,M,0,1
Male,34,African-American,0,0,0,3,M,1,2
Male,22,African-American,0,0,0,4,F,0,242
Male,24,African-American,0,0,0,2,M,1,33
Male,67,Caucasian,0,0,0,2,F,0,28
Male,32,Caucasian,0,0,0,0,F,0,1
Male,23,African-American,0,0,0,2,F,0,127
Male,32,African-American,0,0,0,3,F,0,1
Male,25,African-American,0,0,0,1,F,0,9
Female,30,Caucasian,0,0,0,2,M,1,1
Male,35,African-American,0,0,0,8,M,1,62
Male,29,Caucasian,0,0,0,3,M,0,4
Male,43,African-American,0,0,0,0,M,0,1
Male,28,African-American,0,0,0,1,F,0,1
Male,32,African-American,0,0,0,4,F,0,1
Male,23,Caucasian,0,0,0,0,F,0,3
Male,29,African-American,0,0,0,1,F,0,1
Female,20,African-American,0,0,0,0,M,1,5
Male,30,African-American,0,1,0,19,F,1,9
Female,43,African-American,0,0,0,0,F,0,1
Male,26,Hispanic,0,0,0,0,F,0,173
Male,44,Hispanic,0,0,0,0,F,0,1
Male,30,African-American,0,0,0,2,M,0,6
Male,23,Caucasian,0,2,1,5,M,1,13
Male,30,Caucasian,0,0,0,1,F,0,12
Male,21,Caucasian,0,0,0,0,M,1,3
Female,34,Caucasian,0,0,0,7,F,0,2
Male,30,African-American,0,0,0,0,M,1,1
Male,20,African-American,0,0,0,0,F,0,1
Male,23,African-American,0,0,0,0,F,0,2
Male,23,African-American,0,0,0,0,F,0,2
Female,31,African-American,0,0,0,5,M,0,10
Male,57,Other,0,0,0,0,F,0,1
Female,33,African-American,0,0,0,3,M,0,1
Female,23,Hispanic,0,0,0,2,F,1,2
Male,49,African-American,0,0,0,24,F,1,9
Male,52,African-American,0,0,0,1,F,1,1
Male,47,Caucasian,0,0,0,0,M,0,1
Male,41,Caucasian,0,0,0,4,M,0,15
Female,34,African-American,0,0,0,0,F,0,1
Male,29,African-American,0,0,0,0,F,0,1
Male,24,African-American,0,0,0,2,F,0,50
Male,37,African-American,0,0,0,5,F,0,41
Male,33,African-American,0,0,0,0,F,0,4
Male,47,Hispanic,0,0,0,8,F,1,1
Male,45,African-American,0,0,0,16,F,0,35
Male,53,Caucasian,0,0,0,1,F,1,2
Male,47,African-American,0,0,0,18,F,0,183
Male,38,African-American,0,0,0,7,F,0,443
Female,38,Caucasian,0,0,0,0,F,0,0
Male,39,Caucasian,0,0,0,3,F,1,6
Male,24,Caucasian,0,0,0,2,F,0,1
Male,62,Caucasian,0,0,0,0,F,0,376
Male,20,African-American,1,0,0,2,F,1,2
Female,27,Other,0,0,0,7,F,1,1
Male,21,African-American,0,0,0,1,F,0,3
Male,22,African-American,0,0,0,2,F,0,3
Male,30,Caucasian,0,0,0,2,F,0,0
Male,50,Caucasian,0,0,0,1,M,0,1
Male,35,African-American,0,0,0,0,M,0,13
Male,48,Caucasian,0,0,0,1,F,0,1
Male,40,Caucasian,0,0,0,1,F,1,1
Male,27,Other,0,0,0,1,F,0,1
Male,21,African-American,0,0,0,2,F,1,19
Male,23,African-American,0,0,0,1,F,1,1
Male,33,African-American,0,0,0,2,M,0,0
Male,33,Hispanic,0,0,0,0,F,0,476
Female,34,African-American,0,0,0,30,M,1,1
Male,43,Caucasian,0,0,0,0,F,1,297
Female,31,Caucasian,0,0,0,0,M,0,0
Female,31,African-American,0,0,0,1,M,0,0
Male,25,African-American,0,0,0,10,M,1,2
Male,51,Caucasian,0,0,0,0,M,0,1
Male,27,Native American,0,0,0,0,M,0,5
Male,21,African-American,0,0,0,1,F,0,2
Male,20,African-American,0,0,0,0,F,0,1
Male,35,Caucasian,0,0,1,1,F,0,6
Female,35,African-American,0,0,0,8,F,1,1
Male,34,African-American,0,0,1,5,M,0,1
Male,21,Hispanic,1,0,0,1,F,1,5
Male,21,African-American,0,0,0,0,M,1,26
Male,21,African-American,0,0,0,0,F,1,1
Female,52,Hispanic,0,0,0,1,F,0,47
Male,29,African-American,0,0,0,5,F,1,38
Male,35,Caucasian,0,0,0,0,F,0,1
Female,27,Native American,1,0,0,1,M,0,1
Male,28,Hispanic,0,0,0,4,F,1,446
Male,51,Caucasian,0,0,0,3,F,0,30
Female,43,African-American,0,0,0,7,F,0,20
Male,26,African-American,0,0,0,5,M,0,1
Male,37,Caucasian,0,0,0,1,F,0,1
Male,40,African-American,0,0,0,0,F,0,3
Male,41,Caucasian,0,0,0,0,M,0,38
Male,30,Caucasian,0,0,0,1,F,0,17
Female,20,African-American,0,0,0,1,F,1,24
Female,26,African-American,0,0,0,0,F,1,1
Female,25,Caucasian,0,0,1,0,F,0,2
Male,54,Caucasian,0,0,0,0,M,0,0
Male,19,Caucasian,0,0,0,1,F,1,3
Male,24,Hispanic,0,0,1,3,F,0,5
Male,37,African-American,0,0,0,16,F,1,14
Male,19,African-American,0,2,0,3,F,1,45
Female,34,African-American,0,0,0,4,F,1,22
Male,25,African-American,0,0,0,3,F,0,10
Male,26,African-American,0,0,0,2,F,1,0
Male,54,Other,0,0,0,0,F,0,1
Male,39,Hispanic,0,0,0,0,M,0,1
Female,22,African-American,0,0,0,0,F,0,2
Female,53,Caucasian,0,0,0,3,M,1,4
Male,24,Other,0,0,0,5,F,1,1
Male,28,Caucasian,0,0,0,0,M,0,1
Male,41,Other,0,0,0,0,F,0,1
Male,32,African-American,0,0,0,3,F,0,24
Female,50,African-American,0,0,0,0,M,0,1
Female,26,African-American,0,0,0,2,M,0,20
Male,29,Caucasian,0,0,0,5,F,0,44
Male,57,Caucasian,0,0,0,0,M,0,1
Male,29,Caucasian,0,0,0,0,F,1,6
Male,55,Caucasian,0,0,0,15,F,0,7
Male,37,African-American,0,0,0,1,F,0,2
Male,21,African-American,0,0,0,1,F,0,124
Male,36,Caucasian,0,0,0,3,F,0,60
Female,25,African-American,0,0,1,3,M,1,1
Male,51,African-American,0,0,0,13,F,0,9
Male,59,Caucasian,0,0,0,5,M,1,1
Female,28,African-American,0,0,0,3,F,0,1
Male,28,Caucasian,0,0,0,0,M,0,1
Male,36,African-American,0,0,0,0,M,0,1
Male,23,Other,0,0,0,1,M,0,1
Female,30,African-American,0,0,0,10,F,1,0
Male,23,Caucasian,0,0,0,1,F,1,9
Male,44,African-American,0,0,0,2,F,0,177
Male,40,African-American,0,0,0,1,M,1,1
Male,22,Caucasian,1,0,0,3,F,0,8
Male,53,African-American,0,0,0,1,F,0,2
Female,25,Caucasian,0,2,0,7,M,1,0
Male,28,Caucasian,0,0,0,0,F,0,28
Female,22,African-American,0,0,1,1,M,0,1
Male,21,African-American,0,0,0,0,F,1,1
Female,34,African-American,0,0,0,0,M,0,1
Female,26,Hispanic,0,0,0,4,F,0,1
Male,21,African-American,0,0,1,0,F,1,396
Female,23,Other,0,0,0,1,F,0,1
Male,27,Hispanic,0,0,0,0,F,0,6
Male,20,African-American,0,0,0,1,F,1,246
Male,35,African-American,0,0,0,3,M,1,3
Male,33,Caucasian,0,0,0,1,M,0,2
Male,23,African-American,0,0,0,0,F,0,2
Male,24,African-American,0,0,0,2,M,0,20
Male,23,African-American,0,0,0,0,F,0,0
Male,22,African-American,0,0,0,0,F,1,1
Male,38,Caucasian,0,0,0,7,F,1,1
Female,36,African-American,0,0,0,5,F,1,22
Male,21,Caucasian,0,0,0,0,F,0,1
Male,49,African-American,0,0,0,1,F,0,534
Female,20,African-American,0,0,0,2,F,0,11
Male,56,Hispanic,0,0,0,1,M,1,1
Male,40,Caucasian,0,0,0,6,M,1,1
Male,30,Other,0,0,0,1,F,1,2
Female,30,African-American,0,0,0,0,M,0,1
Male,46,African-American,0,0,0,1,F,0,27
Male,25,African-American,0,0,0,0,F,0,43
Female,43,Caucasian,0,0,0,11,M,0,3
Male,45,Caucasian,0,0,0,0,F,0,1
Male,28,African-American,0,0,0,0,M,0,1
Male,21,African-American,0,0,0,0,F,1,1
Male,33,African-American,0,0,0,1,F,1,1
Male,37,African-American,0,0,0,9,F,1,1
Female,30,Caucasian,0,0,0,0,F,0,4
Male,59,Other,0,0,0,0,F,0,3
Male,54,Hispanic,0,0,0,2,F,0,51
Male,21,African-American,0,0,0,0,F,0,2
Male,31,African-American,0,0,0,10,F,0,1
Female,38,Caucasian,0,0,0,1,F,0,1
Male,21,African-American,0,0,0,0,F,0,251
Male,21,African-American,0,0,0,0,F,1,0
Male,24,African-American,0,0,0,1,F,0,2
Male,29,African-American,0,0,0,0,M,0,1
Male,26,Caucasian,0,0,0,0,F,0,2
Male,35,African-American,2,1,0,23,F,0,203
Female,30,Caucasian,0,0,0,8,M,0,1
Male,27,African-American,0,0,0,3,M,1,24
Female,40,Caucasian,0,0,0,5,F,0,1
Male,33,Other,0,0,0,2,F,0,554
Male,25,Hispanic,0,0,0,2,F,1,1
Male,21,African-American,0,0,0,0,F,0,2
Male,22,Caucasian,0,0,1,2,F,0,5
Female,40,Caucasian,0,0,0,3,M,0,4
Male,31,African-American,0,0,0,3,F,0,27
Female,24,African-American,0,0,0,1,F,0,1
Male,55,African-American,0,0,0,12,F,0,1
Female,24,Caucasian,0,0,0,0,F,0,12
Male,22,African-American,0,0,0,0,F,0,2
Male,48,African-American,0,0,0,4,M,0,0
Male,27,Caucasian,0,0,0,5,F,1,21
Male,45,Other,0,0,0,1,M,0,1
Female,35,Caucasian,0,0,0,0,M,0,0
Male,66,African-American,0,0,0,0,F,0,1
Female,51,African-American,0,0,0,8,M,0,2
Male,52,African-American,0,0,0,5,F,1,145
Male,30,Caucasian,0,0,0,5,M,0,4
Male,20,Hispanic,0,0,0,2,M,1,0
Male,50,Other,0,0,0,0,F,0,3
Male,35,Caucasian,0,0,0,0,F,1,43
Male,30,African-American,1,2,0,8,F,0,64
Female,34,Caucasian,0,0,0,7,F,1,1
Male,41,Caucasian,0,0,0,2,M,0,33
Male,29,African-American,0,0,0,8,F,0,1
Male,41,Hispanic,0,0,0,2,F,1,27
Male,53,African-American,0,0,0,10,F,0,25
Male,28,African-American,0,0,0,3,F,1,14
Female,26,Hispanic,0,0,0,0,F,0,1
Male,54,African-American,0,0,0,6,F,1,6
Male,36,Other,0,0,0,3,M,0,1
Female,38,Caucasian,0,0,0,2,F,0,1
Male,28,African-American,0,1,0,2,F,1,1
Male,59,Caucasian,0,0,0,3,F,1,1
Male,38,Hispanic,0,0,0,14,M,0,34
Male,22,African-American,0,0,0,2,M,1,0
Male,22,Hispanic,0,0,0,1,F,1,3
Male,86,African-American,0,0,0,4,M,1,5
Female,29,African-American,0,0,0,2,M,0,59
Male,27,Hispanic,0,0,0,8,F,0,1
Male,25,Caucasian,0,0,0,8,F,1,1
Male,21,African-American,0,0,0,0,M,0,1
Male,23,African-American,0,0,0,2,F,1,1
Male,60,African-American,0,0,0,26,M,0,65
Male,51,African-American,0,0,0,16,M,1,12
Male,31,African-American,1,0,0,27,F,1,0
Male,25,Other,0,0,0,0,F,0,98
Female,30,African-American,0,0,0,1,F,0,52
Male,44,Other,0,0,0,1,M,0,1
Female,42,African-American,0,0,0,0,F,0,0
Female,38,Caucasian,0,0,0,0,M,0,2
Male,60,African-American,0,0,0,13,M,0,44
Male,41,Caucasian,0,0,0,1,M,0,1
Male,34,Caucasian,0,0,0,3,F,0,2
Female,22,African-American,0,0,0,1,F,0,1
Male,42,Caucasian,0,0,0,7,M,1,1
Male,34,Caucasian,0,0,0,1,F,1,1
Female,36,Caucasian,0,0,0,0,F,0,44
Male,55,Other,0,0,0,2,F,1,1
Female,26,African-American,0,0,0,5,F,1,19
Male,26,Caucasian,0,0,0,1,M,0,10
Male,53,Caucasian,0,0,0,1,M,0,1
Female,43,Caucasian,0,0,0,3,M,0,1
Male,32,African-American,0,1,0,10,F,0,1
Female,24,African-American,0,0,0,0,M,0,1
Male,42,Caucasian,0,0,0,1,M,0,0
Female,40,African-American,0,0,0,3,M,0,2
Male,39,Caucasian,0,0,0,0,M,0,0
Male,22,African-American,0,0,0,0,F,0,1
Male,36,African-American,0,0,0,20,M,1,57
Male,31,Caucasian,0,0,0,1,F,0,57
Male,30,Hispanic,0,0,0,2,M,0,78
Male,38,African-American,0,0,0,18,F,1,2
Male,27,African-American,0,0,0,1,M,0,136
Male,24,African-American,0,0,0,2,M,0,3
Male,56,Caucasian,0,0,0,0,M,0,1
Female,52,Caucasian,0,0,0,0,F,0,98
Male,23,Caucasian,0,0,0,0,F,1,5
Male,50,Caucasian,0,0,0,4,F,1,4
Female,32,African-American,0,0,0,4,F,0,1
